time,open,high,low,close,tick_volume,spread,real_volume
2021-10-27,1792.63,1799.06,1783.26,1796.76,79027,30,0
2021-10-28,1796.53,1810.18,1792.37,1798.73,86031,35,0
2021-10-29,1799.03,1801.08,1772.02,1782.87,89221,26,0
2021-11-01,1782.98,1795.54,1778.99,1793.04,69500,35,0
2021-11-02,1792.73,1796.32,1786.29,1787.85,69007,35,0
2021-11-03,1786.96,1788.15,1758.93,1769.59,77387,35,0
2021-11-04,1768.43,1798.69,1768.43,1791.4,75818,33,0
2021-11-05,1790.89,1818.15,1784.91,1817.68,77331,35,0
2021-11-08,1818.3,1826.4,1812.46,1824.14,71944,35,0
2021-11-09,1825.06,1832.71,1819.01,1831.68,76092,35,0
2021-11-10,1832.18,1868.56,1822.43,1849.1,83493,35,0
2021-11-11,1849.33,1865.98,1842.76,1861.74,70116,35,0
2021-11-12,1861.58,1868.51,1845.17,1864.25,77708,32,0
2021-11-15,1868.03,1869.99,1856.21,1862.68,70777,35,0
2021-11-16,1862.64,1877.04,1849.55,1850.43,81410,35,0
2021-11-17,1849.83,1867.88,1849.46,1867.23,81575,35,0
2021-11-18,1866.94,1870.81,1854.92,1858.81,72050,35,0
2021-11-19,1859.18,1865.42,1843.06,1845.63,82177,26,0
2021-11-22,1846.37,1849.0,1802.27,1804.58,89038,35,0
2021-11-23,1806.32,1812.35,1781.86,1788.92,86891,35,0
2021-11-24,1789.18,1796.33,1778.49,1788.42,78432,35,0
2021-11-25,1788.93,1794.92,1785.98,1788.49,37759,35,0
2021-11-26,1788.45,1815.26,1780.54,1790.66,82135,35,0
2021-11-29,1789.65,1799.33,1778.37,1784.57,80304,35,0
2021-11-30,1784.38,1808.72,1769.84,1774.76,96926,35,0
2021-12-01,1775.06,1794.31,1772.1,1781.72,92211,35,0
2021-12-02,1781.51,1783.32,1761.84,1768.13,85042,35,0
2021-12-03,1768.17,1786.04,1766.08,1783.23,83651,34,0
2021-12-06,1784.46,1787.68,1775.72,1778.28,66219,35,0
2021-12-07,1778.18,1787.63,1771.98,1783.98,68131,35,0
2021-12-08,1783.81,1793.06,1779.65,1782.95,66424,35,0
2021-12-09,1782.78,1787.39,1773.2,1775.07,65162,35,0
2021-12-10,1775.67,1789.21,1769.98,1782.55,62438,35,0
2021-12-13,1782.87,1791.28,1781.71,1786.5,57150,35,0
2021-12-14,1785.78,1789.4,1766.22,1770.52,62035,23,0
2021-12-15,1770.95,1780.88,1752.64,1776.96,74701,35,0
2021-12-16,1777.13,1799.57,1775.5,1799.11,73160,31,0
2021-12-17,1799.13,1814.22,1795.69,1797.55,70779,30,0
2021-12-20,1799.01,1804.02,1788.18,1790.78,69496,35,0
2021-12-21,1790.29,1800.22,1784.84,1788.86,79692,35,0
2021-12-22,1789.06,1804.86,1785.83,1803.38,76283,35,0
2021-12-23,1803.88,1810.59,1798.89,1808.27,68905,35,0
2021-12-27,1807.58,1813.4,1803.08,1811.78,51658,35,0
2021-12-28,1811.38,1820.27,1804.91,1806.07,53680,35,0
2021-12-29,1805.64,1807.56,1789.37,1804.26,61905,35,0
2021-12-30,1804.43,1817.05,1795.97,1814.5,58129,35,0
2021-12-31,1815.09,1827.45,1814.19,1825.14,43307,35,0
2022-01-03,1829.68,1831.6,1798.2,1801.18,61287,23,0
2022-01-04,1801.18,1816.47,1798.42,1814.4,76300,33,0
2022-01-05,1814.66,1829.37,1808.06,1810.17,72389,34,0
2022-01-06,1810.38,1811.4,1786.33,1790.83,88698,34,0
2022-01-07,1790.91,1798.67,1782.38,1796.74,73554,35,0
2022-01-10,1794.93,1802.37,1790.29,1801.55,74742,23,0
2022-01-11,1801.23,1823.05,1800.03,1821.32,73135,35,0
2022-01-12,1821.04,1828.05,1814.72,1825.98,68239,25,0
2022-01-13,1825.73,1828.02,1812.34,1822.48,69480,35,0
2022-01-14,1822.13,1829.22,1814.45,1817.58,76969,35,0
2022-01-17,1817.62,1823.04,1812.91,1818.98,41652,23,0
2022-01-18,1818.72,1822.64,1805.79,1813.52,83564,34,0
2022-01-19,1812.9,1843.23,1810.17,1840.4,69213,23,0
2022-01-20,1839.33,1847.8,1835.83,1839.38,77162,34,0
2022-01-21,1838.73,1843.07,1828.32,1834.0,96114,30,0
2022-01-24,1834.51,1844.23,1829.61,1842.83,84140,28,0
2022-01-25,1842.09,1853.73,1834.76,1847.86,76834,34,0
2022-01-26,1847.42,1849.9,1814.83,1819.21,80135,24,0
2022-01-27,1819.55,1821.95,1791.67,1796.95,100575,34,0
2022-01-28,1797.13,1799.26,1780.15,1791.21,86834,34,0
2022-01-31,1790.57,1799.8,1785.48,1797.16,69861,34,0
2022-02-01,1797.42,1808.67,1795.61,1800.94,69420,34,0
2022-02-02,1800.33,1810.7,1794.31,1806.67,66858,34,0
2022-02-03,1806.68,1808.85,1788.53,1804.7,75471,34,0
2022-02-04,1804.77,1814.77,1792.08,1807.71,75095,34,0
2022-02-07,1806.7,1823.45,1806.3,1820.27,68155,34,0
2022-02-08,1820.39,1828.66,1815.33,1825.82,65354,23,0
2022-02-09,1825.49,1835.73,1824.58,1832.67,83209,33,0
2022-02-10,1832.85,1841.82,1821.52,1826.47,102585,34,0
2022-02-11,1826.06,1865.23,1820.83,1857.88,111769,34,0
2022-02-14,1861.84,1874.01,1850.71,1871.19,112578,32,0
2022-02-15,1871.06,1879.4,1844.33,1853.32,94936,34,0
2022-02-16,1853.17,1872.39,1850.18,1869.33,87314,34,0
2022-02-17,1869.27,1901.0,1867.66,1898.24,112750,34,0
2022-02-18,1898.47,1902.3,1886.49,1896.96,101055,32,0
2022-02-21,1897.91,1908.14,1887.49,1903.97,73427,27,0
2022-02-22,1910.01,1913.98,1891.3,1898.33,126709,23,0
2022-02-23,1898.27,1910.41,1889.55,1908.93,91515,34,0
2022-02-24,1909.1,1974.26,1877.89,1903.87,163580,34,0
2022-02-25,1904.17,1921.41,1883.05,1888.58,125916,29,0
2022-02-28,1920.24,1930.62,1890.7,1908.49,150468,34,0
2022-03-01,1906.85,1950.07,1901.25,1944.89,148135,34,0
2022-03-02,1942.52,1947.83,1913.39,1928.48,147733,34,0
2022-03-03,1929.17,1941.18,1921.89,1936.13,132824,24,0
2022-03-04,1935.8,1970.55,1929.56,1970.5,137547,25,0
2022-03-07,1978.12,2002.46,1960.9,1997.43,167597,25,0
2022-03-08,1996.72,2070.4,1980.91,2049.68,193037,25,0
2022-03-09,2051.25,2059.13,1976.03,1991.62,190015,25,0
2022-03-10,1988.86,2009.08,1970.49,1996.57,169899,25,0
2022-03-11,1994.1,1998.87,1958.55,1988.04,129334,25,0
2022-03-14,1984.13,1989.79,1949.56,1950.49,130540,25,0
2022-03-15,1951.47,1954.57,1906.98,1917.64,144463,25,0
2022-03-16,1918.94,1929.37,1895.0,1926.13,126984,25,0
2022-03-17,1928.08,1949.72,1923.19,1942.43,120030,25,0
2022-03-18,1942.38,1945.26,1917.87,1920.35,96073,25,0
2022-03-21,1921.44,1941.14,1917.88,1935.71,92827,25,0
2022-03-22,1935.45,1938.32,1910.6,1921.27,102377,25,0
2022-03-23,1921.23,1948.32,1915.48,1944.03,95649,25,0
2022-03-24,1943.63,1966.09,1937.29,1957.54,114016,25,0
2022-03-25,1957.31,1964.22,1943.1,1957.9,105259,25,0
2022-03-28,1958.08,1958.82,1916.89,1922.69,129821,25,0
2022-03-29,1922.06,1929.27,1889.98,1919.41,134442,25,0
2022-03-30,1919.19,1938.46,1915.82,1932.44,105141,25,0
2022-03-31,1933.11,1949.73,1919.06,1936.99,114867,25,0
2022-04-01,1937.13,1939.42,1917.97,1924.24,108062,25,0
2022-04-04,1924.48,1936.79,1915.39,1932.55,96058,25,0
2022-04-05,1932.81,1944.47,1917.92,1923.3,109999,25,0
2022-04-06,1923.59,1933.38,1914.99,1925.09,129257,25,0
2022-04-07,1924.25,1937.77,1920.46,1931.46,111317,25,0
2022-04-08,1931.27,1948.06,1927.57,1947.6,104429,25,0
2022-04-11,1946.46,1969.52,1939.92,1953.54,123438,25,0
2022-04-12,1953.57,1978.56,1949.52,1966.45,123353,25,0
2022-04-13,1965.8,1981.46,1962.8,1977.98,113246,25,0
2022-04-14,1977.4,1980.26,1960.39,1973.28,113640,25,0
2022-04-18,1972.57,1998.32,1970.46,1978.52,105007,25,0
2022-04-19,1977.04,1981.89,1943.68,1949.96,119997,25,0
2022-04-20,1950.05,1958.2,1939.2,1957.35,129650,25,0
2022-04-21,1956.89,1957.34,1936.65,1951.07,120122,25,0
2022-04-22,1951.22,1955.52,1926.42,1931.44,128746,25,0
2022-04-25,1930.28,1934.48,1891.4,1897.82,127347,25,0
2022-04-26,1898.09,1911.15,1895.61,1904.98,117533,25,0
2022-04-27,1905.13,1906.94,1881.27,1885.71,122147,25,0
2022-04-28,1885.54,1896.64,1872.01,1894.38,117535,25,0
2022-04-29,1895.12,1919.76,1892.39,1896.27,121309,25,0
2022-05-02,1896.77,1899.81,1854.35,1862.77,110484,25,0
2022-05-03,1863.16,1878.06,1850.34,1868.02,105321,25,0
2022-05-04,1867.52,1889.65,1861.34,1881.05,99022,25,0
2022-05-05,1882.22,1909.68,1872.41,1876.9,134290,25,0
2022-05-06,1876.66,1892.35,1865.91,1883.32,129694,25,0
2022-05-09,1883.0,1885.62,1851.61,1853.65,140441,25,0
2022-05-10,1853.91,1865.39,1835.3,1838.1,144027,25,0
2022-05-11,1838.08,1858.04,1831.97,1852.38,128050,25,0
2022-05-12,1852.28,1858.7,1821.17,1821.83,152872,25,0
2022-05-13,1821.78,1828.73,1799.01,1811.31,126278,25,0
2022-05-16,1809.82,1826.83,1786.7,1823.83,119559,25,0
2022-05-17,1824.81,1836.03,1812.84,1814.96,120756,25,0
2022-05-18,1814.55,1824.67,1807.28,1816.4,121929,25,0
2022-05-19,1816.44,1849.12,1810.79,1841.97,138858,25,0
2022-05-20,1841.69,1849.32,1832.27,1846.29,111213,25,0
2022-05-23,1845.44,1865.4,1843.44,1853.41,101464,25,0
2022-05-24,1853.9,1869.63,1849.28,1866.34,96990,25,0
2022-05-25,1866.32,1867.99,1841.93,1853.08,90639,25,0
2022-05-26,1853.12,1854.26,1840.97,1850.62,96031,25,0
2022-05-27,1850.39,1861.91,1847.93,1852.77,81039,25,0
2022-05-30,1852.46,1863.91,1848.1,1855.17,47848,25,0
2022-05-31,1855.11,1857.01,1834.97,1837.31,97143,25,0
2022-06-01,1837.2,1849.89,1828.42,1846.16,97045,25,0
2022-06-02,1846.69,1870.42,1843.98,1868.45,82311,25,0
2022-06-03,1868.9,1874.01,1847.3,1850.79,82558,25,0
2022-06-06,1850.13,1857.72,1840.63,1841.44,81049,25,0
2022-06-07,1841.01,1855.5,1836.82,1852.22,96590,25,0
2022-06-08,1852.21,1859.59,1844.52,1853.12,92466,25,0
2022-06-09,1852.2,1855.26,1839.97,1847.95,103147,25,0
2022-06-10,1847.88,1875.79,1825.0,1871.2,132998,25,0
2022-06-13,1874.11,1878.74,1818.97,1819.19,152316,25,0
2022-06-14,1819.82,1831.48,1805.01,1808.16,148444,25,0
2022-06-15,1808.13,1841.78,1807.16,1833.57,176793,25,0
2022-06-16,1832.86,1857.48,1815.9,1856.6,169108,25,0
2022-06-17,1857.21,1857.27,1833.76,1839.93,127432,25,0
2022-06-20,1837.44,1846.07,1834.44,1836.94,73146,25,0
2022-06-21,1837.37,1843.54,1828.45,1832.9,103542,25,0
2022-06-22,1832.67,1847.78,1823.31,1837.77,119353,25,0
2022-06-23,1837.54,1846.02,1822.42,1822.49,125978,25,0
2022-06-24,1823.1,1831.71,1816.77,1826.72,117079,25,0
2022-06-27,1838.21,1840.88,1820.66,1822.52,106528,25,0
2022-06-28,1822.46,1829.4,1818.32,1819.72,98751,25,0
2022-06-29,1819.64,1832.9,1811.95,1817.73,115409,25,0
2022-06-30,1817.52,1825.03,1802.62,1806.96,111117,25,0
2022-07-01,1807.51,1809.19,1784.4,1809.16,82429,25,0
2022-07-04,1811.93,1814.01,1803.78,1806.88,37479,25,0
2022-07-05,1807.71,1811.98,1763.92,1764.43,78462,25,0
2022-07-06,1764.97,1772.71,1732.05,1738.76,88319,25,0
2022-07-07,1739.11,1748.95,1736.35,1739.91,63875,25,0
2022-07-08,1740.07,1752.29,1732.58,1741.81,67109,25,0
2022-07-11,1742.38,1744.33,1731.16,1733.45,59021,25,0
2022-07-12,1733.31,1744.01,1723.08,1725.87,70093,25,0
2022-07-13,1725.61,1745.31,1706.75,1735.07,93337,25,0
2022-07-14,1734.98,1736.06,1697.53,1709.36,93851,25,0
2022-07-15,1709.81,1716.51,1698.73,1707.21,75704,25,0
2022-07-18,1707.41,1723.77,1705.66,1708.87,63620,25,0
2022-07-19,1709.27,1718.34,1705.07,1711.51,57616,25,0
2022-07-20,1711.43,1714.47,1692.27,1696.41,61215,25,0
2022-07-21,1696.21,1720.06,1680.71,1717.92,72970,25,0
2022-07-22,1717.62,1739.14,1712.76,1726.98,123320,25,0
2022-07-25,1726.5,1736.0,1714.58,1719.38,77237,25,0
2022-07-26,1719.07,1728.09,1713.46,1717.11,86033,25,0
2022-07-27,1716.53,1740.18,1711.28,1734.5,91418,25,0
2022-07-28,1733.41,1756.94,1733.41,1755.65,119202,25,0
2022-07-29,1755.53,1767.78,1751.89,1765.71,118353,25,0
2022-08-01,1764.95,1775.11,1758.25,1772.08,124668,25,0
2022-08-02,1772.16,1787.99,1760.35,1760.94,136892,25,0
2022-08-03,1760.16,1772.71,1754.19,1765.3,107254,25,0
2022-08-04,1765.23,1794.89,1763.09,1791.06,108344,25,0
2022-08-05,1790.74,1794.8,1764.83,1775.13,119411,25,0
2022-08-08,1773.38,1789.9,1770.12,1788.88,92266,25,0
2022-08-09,1788.51,1800.32,1783.13,1794.21,88732,25,0
2022-08-10,1794.85,1807.78,1787.23,1792.03,105982,25,0
2022-08-11,1791.99,1799.19,1783.4,1789.36,100016,25,0
2022-08-12,1789.42,1801.99,1784.82,1801.83,94730,25,0
2022-08-15,1801.38,1802.2,1772.84,1779.29,93202,25,0
2022-08-16,1779.45,1783.04,1771.28,1775.27,83827,25,0
2022-08-17,1775.59,1782.19,1759.69,1761.84,105636,25,0
2022-08-18,1761.22,1772.31,1755.25,1758.25,92970,25,0
2022-08-19,1759.1,1759.28,1745.4,1747.12,96649,25,0
2022-08-22,1746.46,1748.94,1727.66,1735.95,105317,25,0
2022-08-23,1735.81,1754.05,1730.71,1747.68,112213,25,0
2022-08-24,1747.92,1755.75,1742.35,1751.13,103272,25,0
2022-08-25,1751.01,1765.36,1749.82,1758.43,96553,25,0
2022-08-26,1758.31,1758.77,1734.05,1737.72,112952,25,0
2022-08-29,1736.04,1745.4,1720.22,1737.35,111795,25,0
2022-08-30,1736.44,1740.4,1721.05,1724.13,105553,25,0
2022-08-31,1723.5,1726.44,1709.44,1710.87,114544,25,0
2022-09-01,1710.96,1711.3,1688.65,1697.46,121926,25,0
2022-09-02,1696.48,1717.85,1694.9,1712.24,113375,25,0
2022-09-05,1711.89,1715.7,1707.62,1710.55,62232,25,0
2022-09-06,1709.34,1726.66,1699.75,1701.72,114816,25,0
2022-09-07,1701.97,1719.32,1691.27,1718.1,114327,25,0
2022-09-08,1717.92,1728.09,1703.88,1708.38,123840,25,0
2022-09-09,1708.56,1729.31,1708.32,1716.88,109184,25,0
2022-09-12,1717.07,1734.99,1711.81,1724.55,108618,25,0
2022-09-13,1724.41,1731.72,1696.92,1702.23,128223,25,0
2022-09-14,1701.52,1706.98,1693.53,1697.27,131500,25,0
2022-09-15,1697.22,1698.14,1660.2,1664.52,121973,25,0
2022-09-16,1664.63,1680.27,1653.99,1674.99,117164,25,0
2022-09-19,1674.57,1679.76,1659.55,1675.58,98947,25,0
2022-09-20,1675.64,1679.33,1659.87,1664.75,103455,25,0
2022-09-21,1664.74,1687.99,1653.65,1673.7,128231,25,0
2022-09-22,1673.57,1684.81,1655.55,1671.1,155631,25,0
2022-09-23,1671.06,1675.81,1639.63,1643.63,145903,25,0
2022-09-26,1644.96,1649.66,1621.01,1622.34,166307,25,0
2022-09-27,1621.99,1642.33,1621.98,1629.09,139727,25,0
2022-09-28,1628.29,1662.58,1614.71,1659.77,168997,25,0
2022-09-29,1659.7,1664.76,1641.4,1660.36,155567,25,0
2022-09-30,1660.21,1675.27,1659.13,1660.79,141643,25,0
2022-10-03,1660.21,1701.32,1659.55,1699.49,141558,25,0
2022-10-04,1698.91,1729.42,1695.07,1726.26,139382,25,0
2022-10-05,1725.66,1727.64,1700.35,1716.12,134859,25,0
2022-10-06,1716.38,1725.4,1706.76,1712.35,128906,25,0
2022-10-07,1712.5,1714.73,1690.45,1694.75,121619,25,0
2022-10-10,1695.22,1699.81,1665.58,1667.94,113013,25,0
2022-10-11,1668.19,1683.82,1660.88,1666.1,133142,25,0
2022-10-12,1666.04,1678.24,1661.18,1673.02,132607,25,0
2022-10-13,1673.38,1682.34,1642.32,1666.01,144945,25,0
2022-10-14,1666.09,1671.67,1640.07,1643.99,142911,25,0
2022-10-17,1643.53,1668.32,1643.24,1650.46,118131,25,0
2022-10-18,1650.03,1660.79,1645.74,1651.85,120736,25,0
2022-10-19,1651.71,1654.29,1627.56,1628.95,110016,25,0
2022-10-20,1629.1,1645.66,1622.35,1627.97,113672,25,0
2022-10-21,1627.62,1657.86,1617.07,1657.67,138747,25,0
2022-10-24,1658.69,1670.6,1643.87,1649.28,127361,25,0
2022-10-25,1649.99,1662.28,1638.14,1653.03,105287,25,0
2022-10-26,1652.9,1674.85,1649.59,1664.55,117717,25,0
2022-10-27,1664.09,1670.71,1654.75,1663.18,117448,25,0
2022-10-28,1662.57,1666.89,1637.86,1644.53,113667,25,0
2022-10-31,1643.24,1645.54,1631.65,1633.46,92233,25,0
2022-11-01,1632.97,1656.94,1630.64,1647.58,110659,25,0
2022-11-02,1647.62,1669.37,1634.62,1634.97,106692,25,0
2022-11-03,1635.21,1640.91,1616.55,1629.47,118066,25,0
2022-11-04,1629.31,1681.62,1628.4,1680.67,125740,25,0
2022-11-07,1674.67,1681.77,1666.79,1675.17,90778,25,0
2022-11-08,1674.93,1716.81,1664.56,1712.3,106466,25,0
2022-11-09,1711.85,1722.24,1702.11,1706.79,109956,25,0
2022-11-10,1706.43,1757.08,1703.71,1755.37,123674,25,0
2022-11-11,1754.86,1772.46,1747.15,1770.86,112900,25,0
2022-11-14,1764.2,1774.94,1753.16,1771.03,89191,25,0
2022-11-15,1770.53,1786.34,1766.93,1778.55,145585,25,0
2022-11-16,1778.16,1784.9,1770.18,1773.62,121501,25,0
2022-11-17,1773.23,1774.67,1754.34,1760.04,118713,25,0
2022-11-18,1759.96,1767.57,1747.4,1750.53,102240,25,0
2022-11-21,1750.45,1752.84,1732.42,1737.6,95793,25,0
2022-11-22,1738.03,1749.63,1736.92,1739.83,92644,25,0
2022-11-23,1739.75,1753.31,1725.63,1749.3,94031,25,0
2022-11-24,1749.4,1758.54,1748.71,1755.31,77362,25,0
2022-11-25,1754.73,1760.97,1745.83,1755.33,89030,25,0
2022-11-28,1754.9,1763.59,1739.49,1741.37,94194,25,0
2022-11-29,1740.1,1758.86,1739.38,1749.58,92806,25,0
2022-11-30,1749.11,1769.9,1744.72,1768.4,102438,25,0
2022-12-01,1768.02,1803.9,1767.96,1802.72,113704,25,0
2022-12-02,1802.02,1804.28,1778.46,1797.7,105421,25,0
2022-12-05,1796.16,1809.93,1765.71,1768.54,111324,25,0
2022-12-06,1768.31,1780.77,1767.17,1770.87,90587,25,0
2022-12-07,1770.42,1790.43,1768.58,1785.95,98487,25,0
2022-12-08,1785.81,1794.74,1781.28,1788.8,92559,25,0
2022-12-09,1789.38,1806.0,1788.37,1796.83,89979,25,0
2022-12-12,1795.97,1797.03,1777.34,1781.22,76503,25,0
2022-12-13,1780.82,1824.41,1780.33,1810.38,115688,25,0
2022-12-14,1810.24,1814.05,1795.0,1807.15,110406,25,0
2022-12-15,1806.91,1808.39,1773.57,1776.6,145959,25,0
2022-12-16,1776.85,1794.17,1774.18,1792.83,91046,25,0
2022-12-19,1792.54,1798.65,1783.68,1787.52,73159,25,0
2022-12-20,1787.2,1821.11,1784.47,1817.52,135196,25,0
2022-12-21,1817.91,1823.75,1811.73,1814.05,88999,25,0
2022-12-22,1813.71,1820.32,1784.78,1792.29,100771,25,0
2022-12-23,1792.93,1803.15,1791.05,1798.25,96078,25,0
2022-12-27,1800.04,1833.2,1799.69,1813.39,92302,25,0
2022-12-28,1813.19,1814.39,1796.92,1804.13,79554,25,0
2022-12-29,1803.82,1820.05,1803.57,1814.72,83330,25,0
2022-12-30,1813.89,1826.0,1813.22,1823.55,102184,25,0
2023-01-03,1826.63,1849.88,1823.58,1839.32,128619,25,0
2023-01-04,1838.42,1865.01,1836.02,1854.5,140586,25,0
2023-01-05,1854.22,1858.84,1824.95,1832.85,129753,25,0
2023-01-06,1830.04,1869.75,1830.03,1865.75,124170,25,0
2023-01-09,1867.25,1881.36,1866.18,1871.56,115745,25,0
2023-01-10,1871.25,1880.59,1867.63,1876.78,119460,25,0
2023-01-11,1876.52,1886.47,1866.96,1875.58,116475,25,0
2023-01-12,1875.0,1901.48,1870.41,1896.66,143384,25,0
2023-01-13,1895.88,1921.84,1892.15,1920.12,135025,25,0
2023-01-16,1919.03,1928.78,1910.75,1915.41,81430,25,0
2023-01-17,1914.84,1918.93,1903.66,1908.4,122910,25,0
2023-01-18,1908.4,1925.79,1896.43,1904.12,149912,25,0
2023-01-19,1904.39,1935.08,1900.84,1932.03,138936,25,0
2023-01-20,1931.84,1937.37,1920.56,1925.75,122200,25,0
2023-01-23,1925.74,1935.36,1911.33,1930.78,93885,25,0
2023-01-24,1930.91,1942.34,1917.03,1937.13,114753,25,0
2023-01-25,1936.99,1947.93,1919.75,1945.98,118419,25,0
2023-01-26,1946.43,1949.03,1918.46,1928.95,120859,25,0
2023-01-27,1927.9,1934.9,1916.59,1928.0,106581,25,0
2023-01-30,1927.74,1934.32,1920.55,1923.03,108345,25,0
2023-01-31,1922.42,1931.03,1900.73,1928.01,123772,25,0
2023-02-01,1928.15,1954.4,1920.37,1949.87,130868,25,0
2023-02-02,1951.03,1959.67,1911.17,1912.51,154147,25,0
2023-02-03,1911.79,1918.52,1861.27,1865.52,151379,25,0
2023-02-06,1861.25,1881.24,1859.54,1867.49,137261,25,0
2023-02-07,1867.17,1884.32,1864.88,1873.58,139069,25,0
2023-02-08,1872.99,1886.29,1868.89,1875.33,113813,25,0
2023-02-09,1875.41,1890.11,1858.79,1861.51,121816,25,0
2023-02-10,1861.77,1872.18,1852.62,1865.17,128368,25,0
2023-02-13,1864.6,1866.53,1850.38,1853.37,103037,25,0
2023-02-14,1853.25,1870.52,1843.13,1854.28,136774,25,0
2023-02-15,1854.08,1859.96,1830.27,1835.74,117348,25,0
2023-02-16,1835.94,1845.15,1827.48,1836.28,118143,25,0
2023-02-17,1836.54,1843.51,1818.82,1842.28,112280,25,0
2023-02-20,1840.62,1847.38,1837.21,1841.07,62619,25,0
2023-02-21,1841.41,1843.7,1830.11,1834.8,106664,25,0
2023-02-22,1834.47,1845.88,1823.43,1825.08,116009,25,0
2023-02-23,1824.92,1833.71,1817.28,1822.14,104526,25,0
2023-02-24,1822.26,1827.68,1808.84,1810.59,115975,25,0
2023-02-27,1810.53,1820.07,1806.45,1817.09,103872,25,0
2023-02-28,1816.8,1831.06,1804.6,1826.61,104711,25,0
2023-03-01,1826.69,1844.41,1822.94,1836.47,111994,25,0
2023-03-02,1836.59,1838.83,1829.81,1835.49,101683,25,0
2023-03-03,1835.54,1856.25,1835.41,1855.13,94191,27,0
2023-03-06,1854.56,1858.15,1845.01,1846.51,92203,27,0
2023-03-07,1846.55,1851.51,1812.55,1812.87,111613,27,0
2023-03-08,1813.35,1824.13,1809.26,1813.6,101772,27,0
2023-03-09,1813.32,1835.57,1811.76,1830.66,101909,27,0
2023-03-10,1831.08,1870.01,1827.59,1866.85,149870,27,0
2023-03-13,1881.12,1914.46,1871.41,1913.29,215553,25,0
2023-03-14,1913.45,1913.99,1895.28,1903.76,158468,25,0
2023-03-15,1903.69,1937.22,1885.59,1918.02,177778,25,0
2023-03-16,1918.02,1933.34,1907.39,1919.25,166536,25,0
2023-03-17,1920.49,1987.63,1918.12,1984.84,151553,25,0
2023-03-20,1984.49,2009.65,1965.64,1978.54,173328,25,0
2023-03-21,1978.29,1985.07,1935.26,1940.45,125467,25,0
2023-03-22,1939.43,1978.63,1934.06,1969.57,135924,25,0
2023-03-23,1969.96,2003.17,1964.35,1993.68,150006,25,0
2023-03-24,1992.69,2002.8,1975.08,1978.6,146423,25,0
2023-03-27,1975.93,1979.23,1943.86,1956.27,118466,25,0
2023-03-28,1956.35,1975.16,1948.99,1973.46,107607,25,0
2023-03-29,1973.3,1974.25,1958.53,1964.31,94787,25,0
2023-03-30,1963.79,1984.2,1955.17,1980.1,102388,25,0
2023-03-31,1980.05,1987.47,1966.73,1969.13,110273,25,0
2023-04-03,1969.99,1990.4,1949.61,1984.31,115685,25,0
2023-04-04,1984.23,2024.87,1976.77,2020.45,109787,25,0
2023-04-05,2019.99,2032.03,2009.84,2020.62,108336,25,0
2023-04-06,2020.55,2021.23,2000.72,2006.99,90734,25,0
2023-04-10,1989.63,2006.35,1981.52,1991.1,85676,25,0
2023-04-11,1990.94,2007.36,1988.66,2003.47,85144,25,0
2023-04-12,2003.15,2028.13,2001.16,2014.77,114294,25,0
2023-04-13,2014.4,2048.63,2013.62,2039.89,101273,25,0
2023-04-14,2040.09,2047.26,1992.25,2004.08,115051,25,0
2023-04-17,1998.14,2014.89,1981.03,1994.98,107026,25,0
2023-04-18,1994.7,2011.71,1991.13,2005.15,94522,25,0
2023-04-19,2005.05,2008.03,1969.09,1994.55,112910,25,0
2023-04-20,1993.93,2012.19,1990.33,2004.62,106432,25,0
2023-04-21,2003.81,2005.43,1971.49,1982.67,108938,25,0
2023-04-24,1981.04,1990.71,1973.99,1988.9,98461,25,0
2023-04-25,1988.85,2003.7,1975.96,1996.95,112289,25,0
2023-04-26,1996.79,2009.19,1983.19,1989.2,124154,25,0
2023-04-27,1989.51,2003.21,1974.05,1987.67,114791,25,0
2023-04-28,1987.52,1994.88,1976.17,1989.22,114193,25,0
2023-05-01,1991.19,2005.9,1976.96,1982.39,99321,25,0
2023-05-02,1981.72,2019.25,1978.36,2016.5,114152,25,0
2023-05-03,2016.54,2040.27,2006.85,2038.3,110117,25,0
2023-05-04,2045.0,2079.08,2030.18,2050.02,169418,25,0
2023-05-05,2050.03,2052.82,1999.37,2016.5,123054,25,0
2023-05-08,2015.52,2029.25,2014.12,2021.28,91546,25,0
2023-05-09,2020.84,2037.48,2019.42,2034.3,92943,25,0
2023-05-10,2034.09,2048.1,2021.4,2030.07,116488,25,0
2023-05-11,2029.92,2040.98,2011.04,2014.89,125084,25,0
2023-05-12,2014.78,2022.44,2000.76,2010.74,112363,25,0
2023-05-15,2007.35,2022.06,2007.1,2016.24,96621,25,0
2023-05-16,2015.79,2018.2,1985.34,1988.72,123196,25,0
2023-05-17,1988.94,1992.89,1974.9,1981.42,113215,25,0
2023-05-18,1980.83,1985.9,1951.82,1957.28,116785,25,0
2023-05-19,1957.09,1984.07,1953.87,1977.53,132556,25,0
2023-05-22,1977.25,1982.52,1968.76,1971.58,115965,25,0
2023-05-23,1971.61,1977.61,1954.11,1974.8,133303,25,0
2023-05-24,1974.95,1985.2,1956.62,1957.08,124328,25,0
2023-05-25,1957.24,1964.66,1938.77,1940.6,123353,25,0
2023-05-26,1940.15,1957.15,1936.64,1946.58,107198,25,0
2023-05-29,1941.47,1949.6,1940.12,1943.09,55241,25,0
2023-05-30,1942.89,1963.4,1931.86,1959.17,125506,25,0
2023-05-31,1959.04,1974.71,1953.53,1962.42,122896,25,0
