open,high,low,close,<SPREAD>,time,spread,real_volume,volume,tick_volume
1806.62,1806.72,1802.56,1803.22,34.0,2022-02-03 08:00:00,,,9870.0,
1803.23,1805.05,1799.88,1802.35,34.0,2022-02-03 12:00:00,,,17694.0,
1802.45,1807.52,1788.53,1803.93,34.0,2022-02-03 16:00:00,,,28768.0,
1803.97,1806.59,1803.06,1804.7,34.0,2022-02-03 20:00:00,,,10781.0,
1804.77,1807.22,1804.56,1807.12,38.0,2022-02-04 00:00:00,,,4817.0,
1807.11,1807.81,1805.69,1806.45,38.0,2022-02-04 04:00:00,,,5584.0,
1806.4,1811.79,1805.67,1810.93,34.0,2022-02-04 08:00:00,,,13368.0,
1811.02,1814.77,1794.84,1795.25,34.0,2022-02-04 12:00:00,,,17873.0,
1795.3,1810.32,1792.08,1806.18,34.0,2022-02-04 16:00:00,,,25008.0,
1806.22,1808.47,1805.75,1807.71,34.0,2022-02-04 20:00:00,,,8445.0,
1806.7,1815.22,1806.3,1810.22,38.0,2022-02-07 00:00:00,,,9043.0,
1810.2,1811.01,1809.14,1810.17,38.0,2022-02-07 04:00:00,,,7156.0,
1810.19,1814.03,1808.61,1812.29,34.0,2022-02-07 08:00:00,,,12512.0,
1812.32,1817.08,1810.17,1813.86,34.0,2022-02-07 12:00:00,,,13582.0,
1813.84,1820.05,1811.72,1819.95,34.0,2022-02-07 16:00:00,,,17351.0,
1819.88,1823.45,1819.51,1820.27,34.0,2022-02-07 20:00:00,,,8511.0,
1820.39,1822.19,1820.15,1821.92,38.0,2022-02-08 00:00:00,,,4039.0,
1821.93,1823.13,1818.83,1820.21,38.0,2022-02-08 04:00:00,,,6183.0,
1820.13,1820.85,1815.33,1819.81,34.0,2022-02-08 08:00:00,,,11027.0,
1819.78,1824.59,1817.13,1823.94,23.0,2022-02-08 12:00:00,,,15067.0,
1823.93,1828.28,1820.01,1827.34,34.0,2022-02-08 16:00:00,,,20477.0,
1827.31,1828.66,1825.47,1825.82,34.0,2022-02-08 20:00:00,,,8561.0,
1825.49,1826.69,1824.88,1826.62,38.0,2022-02-09 00:00:00,,,6051.0,
1826.66,1829.0,1826.26,1827.29,38.0,2022-02-09 04:00:00,,,9325.0,
1827.32,1828.17,1825.63,1827.64,34.0,2022-02-09 08:00:00,,,13652.0,
1827.67,1832.45,1825.56,1825.89,34.0,2022-02-09 12:00:00,,,18487.0,
1825.87,1835.73,1824.58,1834.03,33.0,2022-02-09 16:00:00,,,23228.0,
1834.04,1835.69,1831.0,1832.67,34.0,2022-02-09 20:00:00,,,12466.0,
1832.85,1834.25,1831.34,1833.74,38.0,2022-02-10 00:00:00,,,6720.0,
1833.77,1834.66,1833.3,1834.34,38.0,2022-02-10 04:00:00,,,7982.0,
1834.3,1835.95,1830.08,1832.4,34.0,2022-02-10 08:00:00,,,15773.0,
1832.43,1837.14,1821.52,1830.29,34.0,2022-02-10 12:00:00,,,17669.0,
1830.33,1841.82,1825.19,1835.11,34.0,2022-02-10 16:00:00,,,30717.0,
1835.1,1837.58,1825.42,1826.47,34.0,2022-02-10 20:00:00,,,23724.0,
1826.06,1827.86,1823.65,1825.59,38.0,2022-02-11 00:00:00,,,9497.0,
1825.53,1826.81,1822.96,1824.41,38.0,2022-02-11 04:00:00,,,10518.0,
1824.42,1827.49,1820.83,1825.88,34.0,2022-02-11 08:00:00,,,17108.0,
1825.9,1833.22,1824.83,1827.24,34.0,2022-02-11 12:00:00,,,18121.0,
1827.23,1840.79,1827.08,1840.46,34.0,2022-02-11 16:00:00,,,26667.0,
1840.35,1865.23,1839.32,1857.88,34.0,2022-02-11 20:00:00,,,29858.0,
1861.84,1861.97,1855.31,1859.45,38.0,2022-02-14 00:00:00,,,12539.0,
1859.4,1859.53,1851.35,1854.48,38.0,2022-02-14 04:00:00,,,10912.0,
1854.45,1858.34,1850.71,1857.26,34.0,2022-02-14 08:00:00,,,19254.0,
1857.29,1862.77,1851.19,1861.45,34.0,2022-02-14 12:00:00,,,22269.0,
1861.38,1870.87,1859.92,1864.48,32.0,2022-02-14 16:00:00,,,27612.0,
1864.46,1874.01,1863.85,1871.19,34.0,2022-02-14 20:00:00,,,19992.0,
1871.06,1872.1,1870.04,1870.88,38.0,2022-02-15 00:00:00,,,6678.0,
1870.87,1879.35,1870.37,1877.85,38.0,2022-02-15 04:00:00,,,11681.0,
1877.76,1879.4,1852.29,1857.59,34.0,2022-02-15 08:00:00,,,19689.0,
1857.61,1857.64,1844.33,1850.28,34.0,2022-02-15 12:00:00,,,21812.0,
1850.29,1857.0,1846.36,1852.78,34.0,2022-02-15 16:00:00,,,24477.0,
1852.65,1856.38,1851.32,1853.32,34.0,2022-02-15 20:00:00,,,10599.0,
1853.17,1854.56,1850.18,1852.36,38.0,2022-02-16 00:00:00,,,6232.0,
1852.31,1854.64,1851.26,1854.17,38.0,2022-02-16 04:00:00,,,8061.0,
1854.21,1858.84,1853.13,1858.41,34.0,2022-02-16 08:00:00,,,13396.0,
1858.43,1859.49,1851.32,1858.6,34.0,2022-02-16 12:00:00,,,16973.0,
1858.63,1869.9,1857.52,1868.92,34.0,2022-02-16 16:00:00,,,23229.0,
1868.87,1872.39,1865.07,1869.33,34.0,2022-02-16 20:00:00,,,19423.0,
1869.27,1871.67,1868.11,1870.02,38.0,2022-02-17 00:00:00,,,7389.0,
1870.05,1876.19,1867.66,1874.96,36.0,2022-02-17 04:00:00,,,16681.0,
1874.93,1893.18,1872.79,1888.27,34.0,2022-02-17 08:00:00,,,22502.0,
1888.25,1897.64,1882.69,1895.79,34.0,2022-02-17 12:00:00,,,20580.0,
1895.8,1900.06,1885.74,1897.6,34.0,2022-02-17 16:00:00,,,29640.0,
1897.62,1901.0,1896.53,1898.24,34.0,2022-02-17 20:00:00,,,15958.0,
1898.47,1902.3,1888.23,1890.2,38.0,2022-02-18 00:00:00,,,10073.0,
1890.16,1893.28,1888.46,1891.74,38.0,2022-02-18 04:00:00,,,12339.0,
1891.7,1895.73,1889.79,1894.62,34.0,2022-02-18 08:00:00,,,16169.0,
1894.61,1899.86,1886.49,1896.38,34.0,2022-02-18 12:00:00,,,20910.0,
1896.35,1898.39,1890.32,1896.74,34.0,2022-02-18 16:00:00,,,27057.0,
1896.76,1899.14,1893.45,1896.96,32.0,2022-02-18 20:00:00,,,14507.0,
1897.91,1908.14,1891.51,1895.5,38.0,2022-02-21 00:00:00,,,12077.0,
1895.51,1898.91,1889.16,1891.48,38.0,2022-02-21 04:00:00,,,10684.0,
1891.46,1898.25,1887.49,1896.23,34.0,2022-02-21 08:00:00,,,14758.0,
1896.19,1898.59,1892.35,1895.86,27.0,2022-02-21 12:00:00,,,16429.0,
1895.82,1897.67,1892.35,1897.51,34.0,2022-02-21 16:00:00,,,14745.0,
1897.6,1905.9,1896.43,1903.97,34.0,2022-02-21 20:00:00,,,4734.0,
1910.01,1913.98,1905.19,1909.32,23.0,2022-02-22 00:00:00,,,15241.0,
1909.26,1910.22,1906.25,1910.04,38.0,2022-02-22 04:00:00,,,14435.0,
1910.0,1913.15,1895.73,1900.54,34.0,2022-02-22 08:00:00,,,24198.0,
1900.55,1905.87,1891.3,1902.06,34.0,2022-02-22 12:00:00,,,27396.0,
1902.03,1907.07,1893.82,1903.33,34.0,2022-02-22 16:00:00,,,28479.0,
1903.3,1905.6,1897.51,1898.33,34.0,2022-02-22 20:00:00,,,16960.0,
1898.27,1901.2,1897.61,1898.11,38.0,2022-02-23 00:00:00,,,5314.0,
1898.14,1900.17,1894.47,1896.13,38.0,2022-02-23 04:00:00,,,8464.0,
1896.11,1898.23,1889.55,1893.37,34.0,2022-02-23 08:00:00,,,17372.0,
1893.33,1904.41,1892.59,1901.12,34.0,2022-02-23 12:00:00,,,18014.0,
1901.13,1910.41,1899.55,1908.2,34.0,2022-02-23 16:00:00,,,25420.0,
1908.18,1910.2,1904.44,1908.93,34.0,2022-02-23 20:00:00,,,16931.0,
1909.1,1913.93,1908.47,1913.31,38.0,2022-02-24 00:00:00,,,11218.0,
1913.3,1948.85,1912.47,1940.25,38.0,2022-02-24 04:00:00,,,29542.0,
1940.07,1954.26,1935.58,1953.37,34.0,2022-02-24 08:00:00,,,31174.0,
1953.38,1974.26,1950.6,1959.13,34.0,2022-02-24 12:00:00,,,31501.0,
1959.14,1962.94,1913.24,1923.59,34.0,2022-02-24 16:00:00,,,33846.0,
1923.57,1926.84,1877.89,1903.87,34.0,2022-02-24 20:00:00,,,26299.0,
1904.17,1921.41,1903.19,1909.15,38.0,2022-02-25 00:00:00,,,13292.0,
1909.35,1917.0,1907.87,1916.38,38.0,2022-02-25 04:00:00,,,15530.0,
1916.36,1921.22,1908.4,1910.65,34.0,2022-02-25 08:00:00,,,22076.0,
1910.64,1913.83,1886.09,1887.38,34.0,2022-02-25 12:00:00,,,27696.0,
1887.25,1893.5,1883.05,1887.34,29.0,2022-02-25 16:00:00,,,30587.0,
1887.36,1892.72,1885.6,1888.58,34.0,2022-02-25 20:00:00,,,16735.0,
1920.24,1930.62,1904.16,1913.24,38.0,2022-02-28 00:00:00,,,14368.0,
1913.21,1913.43,1904.34,1907.96,38.0,2022-02-28 04:00:00,,,21324.0,
1907.98,1909.96,1893.06,1899.5,34.0,2022-02-28 08:00:00,,,27202.0,
1899.56,1918.15,1898.77,1917.11,34.0,2022-02-28 12:00:00,,,26990.0,
1917.1,1917.25,1890.7,1899.16,34.0,2022-02-28 16:00:00,,,36222.0,
1899.14,1910.79,1896.83,1908.49,34.0,2022-02-28 20:00:00,,,24362.0,
1906.85,1908.69,1902.55,1902.85,38.0,2022-03-01 00:00:00,,,9285.0,
1902.83,1907.58,1901.25,1907.0,38.0,2022-03-01 04:00:00,,,13443.0,
1906.98,1918.52,1904.49,1916.16,34.0,2022-03-01 08:00:00,,,22652.0,
1916.11,1926.26,1910.64,1916.65,34.0,2022-03-01 12:00:00,,,34084.0,
1916.67,1935.34,1916.0,1934.78,34.0,2022-03-01 16:00:00,,,39125.0,
1934.71,1950.07,1934.32,1944.89,34.0,2022-03-01 20:00:00,,,29546.0,
1942.52,1945.29,1930.83,1935.57,38.0,2022-03-02 00:00:00,,,13425.0,
1935.47,1940.48,1933.16,1934.42,38.0,2022-03-02 04:00:00,,,18638.0,
1934.52,1947.83,1931.2,1932.91,34.0,2022-03-02 08:00:00,,,29348.0,
1932.87,1935.41,1913.39,1931.85,34.0,2022-03-02 12:00:00,,,29370.0,
1931.82,1935.54,1914.7,1918.53,34.0,2022-03-02 16:00:00,,,36816.0,
1918.55,1933.13,1917.11,1928.48,34.0,2022-03-02 20:00:00,,,20136.0,
1929.17,1930.62,1926.01,1930.52,38.0,2022-03-03 00:00:00,,,10586.0,
1930.47,1930.72,1921.89,1925.05,38.0,2022-03-03 04:00:00,,,16068.0,
1925.07,1935.0,1923.54,1929.03,34.0,2022-03-03 08:00:00,,,24416.0,
1929.02,1938.61,1924.28,1926.06,33.0,2022-03-03 12:00:00,,,26388.0,
1926.02,1932.51,1923.21,1931.8,24.0,2022-03-03 16:00:00,,,34560.0,
1931.8,1941.18,1931.19,1936.13,25.0,2022-03-03 20:00:00,,,20806.0,
1935.8,1950.81,1929.56,1933.68,25.0,2022-03-04 00:00:00,,,16621.0,
1933.66,1941.16,1933.41,1935.4,25.0,2022-03-04 04:00:00,,,17032.0,
1935.44,1946.09,1933.87,1945.62,25.0,2022-03-04 08:00:00,,,19680.0,
1945.71,1949.87,1939.81,1946.83,25.0,2022-03-04 12:00:00,,,25762.0,
1946.83,1965.64,1942.68,1961.99,25.0,2022-03-04 16:00:00,,,35301.0,
1962.0,1970.55,1960.7,1970.5,25.0,2022-03-04 20:00:00,,,23151.0,
1978.12,2000.93,1974.5,1997.72,25.0,2022-03-07 00:00:00,,,20910.0,
1997.79,1998.1,1983.21,1983.6,25.0,2022-03-07 04:00:00,,,27078.0,
1983.6,2001.38,1976.15,1997.87,25.0,2022-03-07 08:00:00,,,28555.0,
1997.9,2002.46,1960.9,1979.05,25.0,2022-03-07 12:00:00,,,30057.0,
1979.02,1991.36,1967.67,1984.17,25.0,2022-03-07 16:00:00,,,33689.0,
1984.07,1999.75,1983.58,1997.43,25.0,2022-03-07 20:00:00,,,27308.0,
1996.72,1999.91,1980.91,1984.92,25.0,2022-03-08 00:00:00,,,12515.0,
1984.93,1994.18,1984.51,1993.88,25.0,2022-03-08 04:00:00,,,15488.0,
1993.88,2020.82,1993.15,2006.13,25.0,2022-03-08 08:00:00,,,30050.0,
2006.12,2020.18,2002.72,2014.9,25.0,2022-03-08 12:00:00,,,29913.0,
2014.92,2070.4,2013.75,2029.78,25.0,2022-03-08 16:00:00,,,64766.0,
2029.78,2054.03,2022.16,2049.68,25.0,2022-03-08 20:00:00,,,40305.0,
2051.25,2052.31,2035.0,2041.78,25.0,2022-03-09 00:00:00,,,16340.0,
2041.83,2059.13,2040.25,2047.95,25.0,2022-03-09 04:00:00,,,26785.0,
2047.95,2052.29,2014.56,2017.68,25.0,2022-03-09 08:00:00,,,30591.0,
2017.7,2021.34,1985.08,1989.73,25.0,2022-03-09 12:00:00,,,37492.0,
1990.02,2005.48,1976.03,1985.44,25.0,2022-03-09 16:00:00,,,50409.0,
1985.47,1999.08,1979.39,1991.62,25.0,2022-03-09 20:00:00,,,28398.0,
1988.86,1993.44,1970.49,1974.61,25.0,2022-03-10 00:00:00,,,14239.0,
1974.57,1984.13,1970.83,1980.71,25.0,2022-03-10 04:00:00,,,20172.0,
1980.69,1988.91,1974.29,1985.65,25.0,2022-03-10 08:00:00,,,30365.0,
1985.83,2009.08,1983.62,1996.39,25.0,2022-03-10 12:00:00,,,35090.0,
1996.31,2006.86,1981.63,2003.74,25.0,2022-03-10 16:00:00,,,47430.0,
2003.73,2005.89,1993.19,1996.57,25.0,2022-03-10 20:00:00,,,22603.0,
1994.1,1998.87,1988.24,1992.31,25.0,2022-03-11 00:00:00,,,9789.0,
1992.32,1996.35,1980.88,1983.52,25.0,2022-03-11 04:00:00,,,12961.0,
1983.52,1994.81,1981.37,1989.48,25.0,2022-03-11 08:00:00,,,19839.0,
1989.48,1993.8,1958.55,1962.02,25.0,2022-03-11 12:00:00,,,31075.0,
1961.87,1990.03,1959.55,1986.73,25.0,2022-03-11 16:00:00,,,37775.0,
1986.73,1988.06,1980.28,1988.04,25.0,2022-03-11 20:00:00,,,17895.0,
1984.13,1989.79,1969.96,1974.15,25.0,2022-03-14 00:00:00,,,14897.0,
1974.15,1977.99,1971.2,1973.27,25.0,2022-03-14 04:00:00,,,12349.0,
1973.21,1978.52,1959.64,1963.61,25.0,2022-03-14 08:00:00,,,22901.0,
1963.62,1967.89,1949.56,1958.81,25.0,2022-03-14 12:00:00,,,32511.0,
1958.78,1961.86,1952.26,1957.82,25.0,2022-03-14 16:00:00,,,34709.0,
1957.81,1958.33,1950.13,1950.49,25.0,2022-03-14 20:00:00,,,13173.0,
1951.47,1954.57,1939.43,1941.08,25.0,2022-03-15 00:00:00,,,13102.0,
1941.09,1945.43,1925.72,1926.06,25.0,2022-03-15 04:00:00,,,15758.0,
1926.07,1935.35,1924.85,1931.65,25.0,2022-03-15 08:00:00,,,24999.0,
1931.63,1933.49,1913.64,1922.77,25.0,2022-03-15 12:00:00,,,34691.0,
1922.78,1930.99,1906.98,1924.28,25.0,2022-03-15 16:00:00,,,41438.0,
1924.41,1927.73,1913.73,1917.64,25.0,2022-03-15 20:00:00,,,14475.0,
1918.94,1924.71,1914.97,1920.18,25.0,2022-03-16 00:00:00,,,10162.0,
1920.16,1923.26,1915.1,1919.47,25.0,2022-03-16 04:00:00,,,10873.0,
1919.64,1923.44,1911.55,1921.65,25.0,2022-03-16 08:00:00,,,18311.0,
1921.7,1927.02,1912.71,1915.55,25.0,2022-03-16 12:00:00,,,25453.0,
1915.57,1919.74,1904.08,1907.49,25.0,2022-03-16 16:00:00,,,34317.0,
1907.49,1929.37,1895.0,1926.13,25.0,2022-03-16 20:00:00,,,27868.0,
1928.08,1933.97,1923.19,1933.57,25.0,2022-03-17 00:00:00,,,11573.0,
1933.56,1938.03,1932.36,1934.22,25.0,2022-03-17 04:00:00,,,14173.0,
1934.22,1943.13,1930.05,1941.5,25.0,2022-03-17 08:00:00,,,19004.0,
1941.49,1946.83,1935.44,1944.97,25.0,2022-03-17 12:00:00,,,29293.0,
1945.02,1949.72,1940.58,1942.37,25.0,2022-03-17 16:00:00,,,33314.0,
1942.35,1942.69,1935.38,1942.43,25.0,2022-03-17 20:00:00,,,12673.0,
1942.38,1945.26,1936.58,1936.67,25.0,2022-03-18 00:00:00,,,9614.0,
1936.71,1939.21,1926.64,1933.42,25.0,2022-03-18 04:00:00,,,11431.0,
1933.41,1937.08,1929.89,1933.33,25.0,2022-03-18 08:00:00,,,14634.0,
1933.33,1940.78,1921.64,1933.5,25.0,2022-03-18 12:00:00,,,25845.0,
1933.45,1938.29,1926.19,1929.4,25.0,2022-03-18 16:00:00,,,23190.0,
1929.5,1930.02,1917.87,1920.35,25.0,2022-03-18 20:00:00,,,11359.0,
1921.44,1928.61,1918.15,1928.08,25.0,2022-03-21 00:00:00,,,9835.0,
1928.06,1928.91,1924.73,1925.45,25.0,2022-03-21 04:00:00,,,10396.0,
1925.43,1927.28,1921.87,1925.49,25.0,2022-03-21 08:00:00,,,12387.0,
1925.34,1930.5,1917.88,1929.79,25.0,2022-03-21 12:00:00,,,19590.0,
1929.83,1937.49,1926.94,1931.94,25.0,2022-03-21 16:00:00,,,27660.0,
1931.94,1941.14,1931.13,1935.71,25.0,2022-03-21 20:00:00,,,12959.0,
1935.45,1936.96,1929.27,1932.81,25.0,2022-03-22 00:00:00,,,9743.0,
1932.81,1938.32,1931.78,1936.7,25.0,2022-03-22 04:00:00,,,12867.0,
1936.67,1938.31,1922.7,1925.12,25.0,2022-03-22 08:00:00,,,17246.0,
1924.98,1930.78,1919.54,1923.39,25.0,2022-03-22 12:00:00,,,22168.0,
1923.42,1923.86,1910.6,1920.38,25.0,2022-03-22 16:00:00,,,27868.0,
1920.45,1924.84,1920.05,1921.27,25.0,2022-03-22 20:00:00,,,12485.0,
1921.23,1922.07,1915.48,1920.16,25.0,2022-03-23 00:00:00,,,9828.0,
1920.24,1924.34,1919.75,1921.42,25.0,2022-03-23 04:00:00,,,8703.0,
1921.41,1931.16,1916.91,1929.32,25.0,2022-03-23 08:00:00,,,13916.0,
1929.37,1935.72,1924.91,1935.1,25.0,2022-03-23 12:00:00,,,23031.0,
1935.12,1937.82,1925.78,1936.59,25.0,2022-03-23 16:00:00,,,24778.0,
1936.61,1948.32,1936.57,1944.03,25.0,2022-03-23 20:00:00,,,15393.0,
1943.63,1948.52,1941.28,1941.96,25.0,2022-03-24 00:00:00,,,10600.0,
1941.97,1943.35,1937.69,1938.11,25.0,2022-03-24 04:00:00,,,12549.0,
1938.11,1945.82,1937.29,1940.7,25.0,2022-03-24 08:00:00,,,15829.0,
1940.65,1957.68,1940.5,1953.38,25.0,2022-03-24 12:00:00,,,30862.0,
1953.33,1966.09,1950.81,1964.84,25.0,2022-03-24 16:00:00,,,34131.0,
1964.83,1965.65,1956.11,1957.54,25.0,2022-03-24 20:00:00,,,10045.0,
1957.31,1963.09,1957.18,1960.25,25.0,2022-03-25 00:00:00,,,10092.0,
1960.29,1964.22,1956.57,1958.61,25.0,2022-03-25 04:00:00,,,11705.0,
1958.62,1960.58,1953.12,1956.03,25.0,2022-03-25 08:00:00,,,15251.0,
1956.05,1958.72,1943.1,1948.65,25.0,2022-03-25 12:00:00,,,25525.0,
1948.6,1961.79,1948.15,1953.35,25.0,2022-03-25 16:00:00,,,32171.0,
1953.36,1958.07,1951.7,1957.9,25.0,2022-03-25 20:00:00,,,10515.0,
1958.08,1958.82,1954.66,1957.53,25.0,2022-03-28 00:00:00,,,6745.0,
1957.47,1957.53,1941.62,1943.14,25.0,2022-03-28 04:00:00,,,18339.0,
1943.13,1943.13,1927.01,1927.33,25.0,2022-03-28 08:00:00,,,24201.0,
1927.33,1945.63,1925.23,1938.28,25.0,2022-03-28 12:00:00,,,27753.0,
1938.28,1942.51,1930.06,1938.37,25.0,2022-03-28 16:00:00,,,34930.0,
1938.36,1940.06,1916.89,1922.69,25.0,2022-03-28 20:00:00,,,17853.0,
1922.06,1924.98,1921.35,1922.39,25.0,2022-03-29 00:00:00,,,9027.0,
1922.4,1929.27,1921.22,1922.37,25.0,2022-03-29 04:00:00,,,18429.0,
1922.37,1925.02,1910.08,1913.65,25.0,2022-03-29 08:00:00,,,20989.0,
1913.61,1916.15,1889.98,1897.13,25.0,2022-03-29 12:00:00,,,34525.0,
1897.1,1917.68,1892.63,1915.29,25.0,2022-03-29 16:00:00,,,37316.0,
1915.34,1921.34,1912.74,1919.41,25.0,2022-03-29 20:00:00,,,14156.0,
1919.19,1921.12,1915.82,1919.15,25.0,2022-03-30 00:00:00,,,6566.0,
1919.15,1927.28,1918.56,1925.76,25.0,2022-03-30 04:00:00,,,17826.0,
1925.71,1928.29,1919.14,1919.22,25.0,2022-03-30 08:00:00,,,19529.0,
1919.23,1932.53,1917.09,1927.1,25.0,2022-03-30 12:00:00,,,19440.0,
1927.14,1938.46,1922.42,1932.03,25.0,2022-03-30 16:00:00,,,30339.0,
1932.06,1935.89,1930.42,1932.44,25.0,2022-03-30 20:00:00,,,11441.0,
1933.11,1934.05,1928.23,1931.63,25.0,2022-03-31 00:00:00,,,6328.0,
1931.57,1932.07,1920.16,1921.08,25.0,2022-03-31 04:00:00,,,14638.0,
1921.1,1933.81,1919.06,1925.1,25.0,2022-03-31 08:00:00,,,22248.0,
1925.01,1935.77,1922.4,1933.99,25.0,2022-03-31 12:00:00,,,20807.0,
1934.01,1944.98,1932.13,1944.29,25.0,2022-03-31 16:00:00,,,33265.0,
1944.29,1949.73,1934.84,1936.99,25.0,2022-03-31 20:00:00,,,17581.0,
1937.13,1937.65,1932.39,1934.18,25.0,2022-04-01 00:00:00,,,5432.0,
1934.18,1939.42,1933.33,1937.5,25.0,2022-04-01 04:00:00,,,12315.0,
1937.5,1939.07,1929.35,1932.1,25.0,2022-04-01 08:00:00,,,17235.0,
1932.13,1936.36,1924.14,1927.27,25.0,2022-04-01 12:00:00,,,22137.0,
1926.94,1933.57,1918.61,1922.89,25.0,2022-04-01 16:00:00,,,32908.0,
1922.93,1926.01,1917.97,1924.24,25.0,2022-04-01 20:00:00,,,18035.0,
1924.48,1926.7,1921.35,1925.54,25.0,2022-04-04 00:00:00,,,4270.0,
1925.46,1925.46,1915.39,1917.6,25.0,2022-04-04 04:00:00,,,7855.0,
1917.57,1933.02,1916.96,1931.09,25.0,2022-04-04 08:00:00,,,16195.0,
1931.07,1935.97,1925.5,1931.57,25.0,2022-04-04 12:00:00,,,18270.0,
1931.52,1936.79,1924.37,1931.55,25.0,2022-04-04 16:00:00,,,34394.0,
1931.46,1933.25,1928.7,1932.55,25.0,2022-04-04 20:00:00,,,15074.0,
1932.81,1933.69,1930.7,1931.89,25.0,2022-04-05 00:00:00,,,6088.0,
1931.9,1932.5,1926.39,1928.45,25.0,2022-04-05 04:00:00,,,10533.0,
1928.38,1933.46,1925.4,1931.64,25.0,2022-04-05 08:00:00,,,15710.0,
1931.65,1935.24,1924.04,1935.08,25.0,2022-04-05 12:00:00,,,22195.0,
1935.03,1944.47,1917.92,1923.41,25.0,2022-04-05 16:00:00,,,37514.0,
1923.32,1925.58,1919.36,1923.3,25.0,2022-04-05 20:00:00,,,17959.0,
1923.59,1924.03,1917.56,1919.62,25.0,2022-04-06 00:00:00,,,6043.0,
1919.62,1925.2,1916.46,1921.54,25.0,2022-04-06 04:00:00,,,13204.0,
1921.54,1926.36,1914.99,1926.15,25.0,2022-04-06 08:00:00,,,19818.0,
1926.15,1933.38,1918.21,1926.54,25.0,2022-04-06 12:00:00,,,27171.0,
1926.45,1931.85,1923.34,1924.91,25.0,2022-04-06 16:00:00,,,35167.0,
1924.88,1929.43,1915.46,1925.09,25.0,2022-04-06 20:00:00,,,27854.0,
1924.25,1927.26,1922.2,1925.38,25.0,2022-04-07 00:00:00,,,7572.0,
1925.38,1926.15,1920.46,1921.63,25.0,2022-04-07 04:00:00,,,10894.0,
1921.59,1928.34,1920.76,1925.99,25.0,2022-04-07 08:00:00,,,17144.0,
1926.02,1933.98,1923.51,1927.54,25.0,2022-04-07 12:00:00,,,23798.0,
1927.56,1937.77,1926.54,1934.12,25.0,2022-04-07 16:00:00,,,36830.0,
1934.14,1936.79,1929.45,1931.46,25.0,2022-04-07 20:00:00,,,15079.0,
1931.27,1935.04,1930.49,1932.95,25.0,2022-04-08 00:00:00,,,6928.0,
1932.96,1935.41,1927.84,1928.22,25.0,2022-04-08 04:00:00,,,9284.0,
1928.22,1933.24,1927.57,1931.44,25.0,2022-04-08 08:00:00,,,16582.0,
1931.44,1938.82,1929.04,1931.14,25.0,2022-04-08 12:00:00,,,21364.0,
1931.17,1948.06,1930.7,1941.29,25.0,2022-04-08 16:00:00,,,36077.0,
1941.21,1947.73,1938.92,1947.6,25.0,2022-04-08 20:00:00,,,14194.0,
1946.46,1949.9,1943.17,1945.23,25.0,2022-04-11 00:00:00,,,6444.0,
1945.25,1947.69,1940.23,1942.16,25.0,2022-04-11 04:00:00,,,13753.0,
1942.16,1957.89,1939.92,1957.02,25.0,2022-04-11 08:00:00,,,21242.0,
1956.96,1969.52,1952.89,1963.28,25.0,2022-04-11 12:00:00,,,28295.0,
1963.28,1964.88,1940.8,1941.37,25.0,2022-04-11 16:00:00,,,35235.0,
1941.4,1955.72,1940.79,1953.54,25.0,2022-04-11 20:00:00,,,18469.0,
1953.57,1954.59,1949.7,1952.32,25.0,2022-04-12 00:00:00,,,6176.0,
1952.32,1960.32,1950.08,1957.75,25.0,2022-04-12 04:00:00,,,14323.0,
1957.76,1959.92,1950.81,1951.49,25.0,2022-04-12 08:00:00,,,17238.0,
1951.49,1972.0,1949.52,1970.31,25.0,2022-04-12 12:00:00,,,26366.0,
1970.32,1978.56,1960.55,1973.96,25.0,2022-04-12 16:00:00,,,41756.0,
1973.9,1975.05,1964.58,1966.45,25.0,2022-04-12 20:00:00,,,17494.0,
1965.8,1967.79,1962.8,1964.06,25.0,2022-04-13 00:00:00,,,5490.0,
1964.11,1972.14,1963.38,1968.11,25.0,2022-04-13 04:00:00,,,12949.0,
1968.11,1975.61,1965.55,1973.68,25.0,2022-04-13 08:00:00,,,19608.0,
1973.69,1980.6,1971.69,1977.39,25.0,2022-04-13 12:00:00,,,27282.0,
1977.47,1981.45,1973.12,1978.94,25.0,2022-04-13 16:00:00,,,32851.0,
1978.93,1981.46,1974.71,1977.98,25.0,2022-04-13 20:00:00,,,15066.0,
1977.4,1979.11,1973.37,1974.91,25.0,2022-04-14 00:00:00,,,6437.0,
1974.91,1980.26,1972.5,1975.54,25.0,2022-04-14 04:00:00,,,12221.0,
1975.54,1978.25,1970.62,1971.29,25.0,2022-04-14 08:00:00,,,16959.0,
1971.27,1979.76,1967.17,1972.35,25.0,2022-04-14 12:00:00,,,25696.0,
1972.37,1977.76,1960.39,1970.98,25.0,2022-04-14 16:00:00,,,37763.0,
1971.06,1975.05,1970.0,1973.28,25.0,2022-04-14 20:00:00,,,14564.0,
1972.57,1988.48,1970.46,1987.38,25.0,2022-04-18 00:00:00,,,9209.0,
1987.46,1988.43,1982.54,1984.84,25.0,2022-04-18 04:00:00,,,12586.0,
1984.81,1993.04,1983.48,1992.88,25.0,2022-04-18 08:00:00,,,15392.0,
1992.91,1998.32,1987.69,1994.94,25.0,2022-04-18 12:00:00,,,16519.0,
1994.94,1996.28,1982.79,1986.43,25.0,2022-04-18 16:00:00,,,32809.0,
1986.46,1987.48,1976.13,1978.52,25.0,2022-04-18 20:00:00,,,18492.0,
